time_ms,ppg_red,ppg_ir,ax,ay,az,gx,gy,gz,motion_mag,ppg_ir_detrended,ppg_red_detrended,ppg_noise_score,slope_score,dynamic_motion,motion_score,signal_label,protocol_label,is_peak,beat_interval_s,instant_bpm
82178,100813,116435,0.004028,0.015991,1.005859,-0.305176,-0.061035,-0.12207,1.005995,1084.6399999999994,76.11999999999534,0.0039019101794462,0.0013420459755887,0.0003908399999998,0.0004663391999999,CLEAN,CLEAN,0,,
82339,100864,116565,0.003418,0.016357,1.005005,-0.244141,-0.061035,-0.061035,1.005144,1670.9600000000064,395.3600000000006,0.0037121078472536,0.0013420459755887,0.0003625199999999,0.0004734575999999,CLEAN,CLEAN,0,,
82500,100922,116524,0.00415,0.015503,1.005127,-0.244141,0.0,-0.061035,1.005255,2128.1600000000035,675.4400000000023,0.0034612005747093,0.0013420459755887,0.0002476799999999,0.0004720271999999,CLEAN,CLEAN,0,,
82659,100751,116200,0.00293,0.015503,1.005859,-0.244141,0.0,-0.12207,1.005983,2326.9199999999983,662.5200000000041,0.0033881165647205,0.0027732526967314,0.00045124,0.0004823039999999,CLEAN,CLEAN,0,,
82820,100811,116271,0.004883,0.015991,1.005493,-0.305176,0.0,-0.12207,1.005632,2906.0,900.5200000000041,0.0033019917843862,0.0027732526967314,9.959999999997748e-05,0.0004733055999999,CLEAN,CLEAN,0,,
82981,100763,116279,0.003906,0.016479,1.006104,-0.305176,0.0,-0.061035,1.006246,3374.240000000005,1062.6399999999994,0.0032178690595036,0.0027732526967314,0.00066512,0.0004956095999999,CLEAN,CLEAN,0,,
83140,100832,116402,0.004272,0.015869,1.006958,-0.305176,0.0,-0.061035,1.007092,4041.1199999999953,1316.479999999996,0.0030681591198637,0.0010540008329177,0.00147688,0.0005152591999999,CLEAN,CLEAN,0,,
83301,100843,116512,0.003662,0.015747,1.005615,-0.366211,-0.061035,-0.12207,1.005745,4650.639999999999,1539.800000000003,0.0028393857980722,0.0010540008329177,6.603999999987842e-05,0.0005092895999999,CLEAN,CLEAN,0,,
83462,100926,116131,0.003662,0.016846,1.005493,-0.305176,0.0,-0.061035,1.005641,4518.919999999998,1717.8800000000049,0.002658506708394,0.0032672149642218,1.2520000000071365e-05,0.0004983919999999,CLEAN,CLEAN,0,,
83621,100757,116160,0.003052,0.015259,1.006226,-0.305176,0.061035,-0.12207,1.006346,4861.240000000005,1600.1600000000035,0.0026234142615607,0.0032672149642218,0.0006773199999998,0.0004947263999999,CLEAN,CLEAN,0,,
83782,100793,114311,0.004883,0.016113,1.005249,-0.427246,0.0,-0.061035,1.00539,3330.119999999996,1737.8800000000049,0.0045822636873934,0.0158759215590378,0.00033732,0.0004982512,CLEAN,CLEAN,0,,
83943,100068,103228,0.00354,0.014648,1.003662,-0.305176,0.061035,-0.061035,1.003775,-7438.360000000001,1134.0,0.023245393981614,0.0956125709265317,0.0019377199999999,0.0005587919999999,CLEAN,CLEAN,0,,
84104,97846,102890,0.005005,0.01416,1.004517,-0.244141,0.061035,-0.061035,1.004629,-7284.399999999994,-1051.800000000003,0.0323744710500742,0.0956125709265317,0.00105324,0.000575216,NOISY,NOISY,0,,
84263,94425,105639,0.003174,0.015381,1.004028,-0.427246,0.0,-0.061035,1.004151,-4177.919999999998,-4345.440000000002,0.0364501563045824,0.0956125709265317,0.0014969199999999,0.0006000736,NOISY,NOISY,0,,
84424,95566,104665,0.005371,0.016724,1.005493,-0.12207,-0.061035,-0.12207,1.005647,-4704.320000000007,-3087.0800000000017,0.0404700768829207,0.0239263933969072,3.4520000000037854e-05,0.0005996255999999,NOISY,NOISY,0,,
84584,97182,103656,0.002686,0.014771,1.005737,-0.183105,-0.061035,-0.061035,1.005849,-5331.240000000005,-1374.2799999999988,0.04454375270852,0.0239263933969072,0.0001722400000001,0.0005839056,NOISY,NOISY,0,,
84745,96470,103965,0.00415,0.016113,1.005615,-0.366211,0.0,-0.061035,1.005753,-4736.119999999995,-2032.2400000000048,0.0476866816967421,0.0088607421525789,9.57199999997993e-05,0.0005857519999999,NOISY,NOISY,0,,
84904,95681,105058,0.004028,0.016479,1.005859,-0.183105,-0.061035,-0.12207,1.006002,-3355.279999999999,-2758.1600000000035,0.0496728613862493,0.0096807255956259,0.00037408,0.0005655791999999,NOISY,NOISY,0,,
85066,96287,103069,0.003662,0.016235,1.005615,-0.305176,-0.061035,-0.183105,1.005753,-5048.639999999999,-2098.520000000004,0.0523404576631953,0.0177018905512309,0.0001449999999998,0.0005399407999999,NOISY,NOISY,0,,
85225,95653,104232,0.004517,0.015137,1.006348,-0.305176,0.0,-0.061035,1.006472,-3408.1600000000035,-2636.9600000000064,0.0538519556662336,0.0177018905512309,0.0009318400000002,0.0005412127999999,NOISY,NOISY,0,,
85386,98604,110593,0.00415,0.013428,1.005127,-0.244141,0.0,0.12207,1.005225,3360.8399999999965,421.5200000000041,0.0532050649245403,0.0569920388545756,0.0003343200000001,0.0005515776,NOISY,NOISY,0,,
85547,99715,108819,0.003296,0.016113,1.005859,-0.183105,0.0,-0.12207,1.005994,1926.7599999999948,1637.6399999999994,0.0527189343854136,0.0569920388545756,0.0004165600000001,0.000561976,NOISY,NOISY,0,,
85706,98251,108390,0.004028,0.016602,1.006348,-0.305176,-0.061035,-0.061035,1.006493,1727.479999999996,239.60000000000585,0.0522439952816606,0.0569920388545756,0.0009205999999999,0.0005692288,NOISY,NOISY,0,,
85867,97781,108387,0.004639,0.015381,1.005981,-0.244141,0.0,-0.12207,1.00611,1889.5599999999977,-168.55999999999767,0.0516235544442135,0.015939081441698,0.0004891599999998,0.0005604655999999,NOISY,NOISY,0,,
86028,99841,103979,0.00354,0.015015,1.005615,-0.305176,0.0,-0.12207,1.005734,-2864.479999999996,1900.8800000000049,0.0520911657547187,0.0400092943551315,6.240000000268253e-06,0.0005278096,NOISY,NOISY,0,,
86188,97629,107498,0.00415,0.015747,1.005005,-0.244141,-0.061035,-0.12207,1.005137,309.3999999999942,-408.7200000000012,0.0510830227605999,0.0400092943551315,0.0006674800000001,0.0005388752,NOISY,NOISY,0,,
86349,97930,105375,0.003296,0.015503,1.005859,-0.244141,0.0,-0.061035,1.005984,-1432.0,-342.6399999999994,0.0502348451080005,0.0400092943551315,8.151999999994608e-05,0.0005276352,NOISY,NOISY,0,,
86508,98502,106972,0.004028,0.015747,1.005005,-0.244141,0.061035,-0.12207,1.005136,215.67999999999304,213.1999999999971,0.0486729767587612,0.0320442423626523,0.0007859599999999,0.0005491664,NOISY,NOISY,0,,
86669,99400,109047,0.003418,0.015503,1.005371,-0.366211,0.0,-0.12207,1.005496,2463.720000000001,1265.6000000000058,0.0468069405430834,0.0194112937705016,0.0004020800000001,0.0005472,NOISY,NOISY,0,,
86830,99234,109075,0.004395,0.015991,1.004761,-0.244141,0.0,-0.061035,1.004898,2482.720000000001,1116.479999999996,0.044637972363788,0.0190890397449446,0.0010007999999999,0.000583248,NOISY,NOISY,0,,
86991,99422,108888,0.004761,0.015625,1.005615,-0.183105,0.0,-0.12207,1.005748,2432.9199999999983,1246.0800000000015,0.0421419336957766,0.0190890397449446,0.0001799199999998,0.00056384,NOISY,NOISY,0,,
87151,98443,104465,0.00354,0.016846,1.005249,-0.305176,0.061035,-0.061035,1.005396,-1759.800000000003,334.4400000000023,0.0396536035117745,0.0410906115338364,0.00055136,0.0005268192,NOISY,NOISY,0,,
87310,98156,106312,0.00415,0.015015,1.006104,-0.366211,0.061035,-0.12207,1.006224,271.5200000000041,192.24000000000524,0.0359234991123214,0.0410906115338364,0.0003157600000001,0.000536808,NOISY,NOISY,0,,
87471,98298,107633,0.001221,0.015015,1.005981,-0.366211,0.0,0.0,1.006094,1936.6000000000056,430.1600000000035,0.0316226671203043,0.0410906115338364,0.00015976,0.0005426976,NOISY,NOISY,0,,
87632,99108,110417,0.005249,0.014404,1.006104,-0.12207,0.0,4.089355,1.00622,4967.119999999995,1373.0800000000015,0.0270260363798887,0.0261010146769455,0.0003055199999999,0.0005278256,NOISY,NOISY,0,,
87793,99247,110184,0.00415,0.015747,1.00647,-0.305176,0.0,0.732422,1.006601,5078.199999999997,1596.199999999997,0.0236815433524814,0.0261010146769455,0.0006966399999999,0.0005421984,NOISY,NOISY,0,,
87952,99832,111879,0.004517,0.017822,1.006592,-0.305176,0.12207,2.197266,1.00676,7090.559999999998,2249.800000000003,0.0247579214736067,0.0261010146769455,0.0008455599999999,0.000498512,NOISY,NOISY,0,,
88112,100286,111518,0.005249,0.015381,1.006104,-0.305176,-0.061035,0.854492,1.006235,7350.479999999996,3116.3600000000006,0.0249153837252377,0.0158643278934755,0.0003001199999999,0.0004683872,NOISY,NOISY,0,,
88273,100298,96099,0.003662,0.015869,1.00647,-0.244141,0.0,-0.12207,1.006601,-7583.080000000002,3603.720000000001,0.0324396892342776,0.1443631971687249,0.00061252,0.0004330112,NOISY,NOISY,0,,
88433,95970,103398,0.004395,0.016968,1.005981,-0.305176,0.12207,0.0,1.006134,-99.11999999999534,-684.6399999999994,0.0328452563119281,0.1443631971687249,0.0001507199999999,0.0004376592,NOISY,NOISY,0,,
88594,93322,99330,0.003296,0.015503,1.005127,-0.244141,-0.12207,-0.12207,1.005252,-3961.199999999997,-3278.0800000000017,0.0353071959128815,0.1443631971687249,0.0007700800000001,0.0004615728,NOISY,NOISY,0,,
88755,96048,104190,0.004028,0.017212,1.005615,-0.244141,0.061035,-0.610352,1.005771,1140.0399999999936,-469.7200000000012,0.0352454960535278,0.0683706594607232,0.00024712,0.0004676288,NOISY,NOISY,0,,
88914,97141,101628,0.004272,0.016113,1.006592,-0.305176,0.0,-0.061035,1.00673,-1077.199999999997,791.7200000000012,0.0364097830097329,0.0455942963223978,0.0006875999999997,0.0004801696,NOISY,NOISY,0,,
89075,94603,97312,0.004028,0.015991,1.006104,-0.244141,0.061035,-0.061035,1.006239,-4943.479999999996,-1483.479999999996,0.039910929802802,0.0455942963223978,0.0002304000000001,0.0004835856,NOISY,NOISY,0,,
89236,92033,99624,0.005005,0.014893,1.005371,-0.366211,0.0,-0.12207,1.005494,-2197.800000000003,-3732.720000000001,0.0417374190886842,0.0406308131434467,0.0004997199999998,0.0004663008,NOISY,NOISY,0,,
89397,96206,101991,0.003662,0.016235,1.005737,-0.244141,0.0,-0.12207,1.005875,498.1600000000035,769.7200000000012,0.0415474989536194,0.0406308131434467,4.228000000017218e-05,0.0004546192,NOISY,NOISY,0,,
89556,96392,102656,0.004761,0.015381,1.005371,-0.366211,0.061035,-0.061035,1.0055,1440.4400000000023,1093.7599999999948,0.0415533849129094,0.0223943294189773,0.0003446,0.0004517408,NOISY,NOISY,0,,
89717,96148,99788,0.003174,0.016235,1.006104,-0.305176,0.0,-0.061035,1.00624,-1155.0,974.1999999999972,0.0426045650153385,0.0272867910239016,0.000434,0.0004322768,NOISY,NOISY,0,,
89878,96066,100453,0.003784,0.016113,1.006226,-0.244141,0.0,-0.12207,1.006362,-240.39999999999415,946.479999999996,0.0431033558339434,0.0272867910239016,0.0005903199999999,0.0004363232,NOISY,NOISY,0,,
90037,89527,88456,0.003052,0.016602,1.006104,-0.305176,0.061035,-0.12207,1.006245,-11893.0,-5493.199999999997,0.0535246195918757,0.1151702565252585,0.00055304,0.0004581952,NOISY,NOISY,0,,
90198,85745,95362,0.004395,0.015503,1.006348,-0.183105,0.0,-0.12207,1.006477,-4725.600000000006,-9159.559999999998,0.0559149325609065,0.1151702565252585,0.00078532,0.0004629087999999,NOISY,NOISY,0,,
90359,96939,100751,0.003052,0.015015,1.005737,-0.244141,-0.061035,-0.12207,1.005854,341.0399999999936,2154.4400000000023,0.0561836976338408,0.1151702565252585,0.0001874400000001,0.0004671456,NOISY,NOISY,0,,
90519,97138,101824,0.003784,0.015381,1.005981,-0.305176,-0.061035,-0.12207,1.006106,1444.679999999993,2324.8800000000047,0.0559360553020461,0.0666074600355239,0.0004596799999998,0.0004540944,NOISY,NOISY,0,,
90680,97341,103016,0.003052,0.016968,1.005249,-0.305176,-0.061035,-0.061035,1.005397,2393.3600000000006,2409.8800000000047,0.0548462289955895,0.0520690817290374,0.0003176799999999,0.0004507183999999,NOISY,NOISY,0,,
90839,95023,100456,0.003784,0.015991,1.005371,-0.305176,0.0,-0.061035,1.005505,-479.6399999999994,-65.63999999999942,0.053849672688723,0.0249257097011641,0.00018012,0.0004178911999999,NOISY,NOISY,0,,
91000,92852,97645,0.003174,0.016602,1.004761,-0.427246,-0.183105,-0.061035,1.004903,-3731.839999999997,-2379.5599999999977,0.0534313273838808,0.0274899692417462,0.0007863599999999,0.0004421488,NOISY,NOISY,0,,
91161,90424,93623,0.002808,0.016602,1.004883,-0.061035,0.0,-0.061035,1.005024,-7942.8399999999965,-5032.119999999995,0.0560379175109809,0.0395003820399953,0.00068956,0.0004476768,NOISY,NOISY,0,,
91320,89920,98088,0.000122,0.018066,1.00415,-0.488281,-0.549316,-0.732422,1.004313,-3562.0,-5650.080000000002,0.0558975133275745,0.0439932511495392,0.0014594000000001,0.0004934224,NOISY,NOISY,0,,
91481,94847,100701,0.001587,0.015869,1.00415,-0.305176,0.0,-0.244141,1.004277,-866.1600000000035,-823.2400000000052,0.0546174700059981,0.0439932511495392,0.0014752,0.00054604,NOISY,NOISY,0,,
91642,95997,103603,0.000977,0.015991,1.005127,-0.305176,0.12207,-0.12207,1.005255,2483.240000000005,564.4799999999959,0.0516594212159264,0.0439932511495392,0.0005020799999999,0.0005539024,NOISY,NOISY,0,,
91802,97890,103944,0.004517,0.015381,1.005615,-0.244141,0.061035,-0.12207,1.005743,2899.4400000000023,2775.7599999999948,0.0485964879582464,0.0287488978928702,3.0440000000186984e-05,0.0005272544,NOISY,NOISY,0,,
91963,97349,103269,0.001465,0.015991,1.004639,-0.427246,0.0,-0.12207,1.004767,2648.0,2102.9600000000064,0.0433051042854706,0.0287488978928702,0.0008591599999998,0.0005277984,NOISY,NOISY,0,,
92122,97395,104983,0.001587,0.015747,1.006104,-0.305176,0.0,-0.12207,1.006228,3875.4400000000014,1799.6399999999994,0.0380589757258901,0.0171249985013128,0.0006270399999999,0.0005408752,NOISY,NOISY,0,,
92283,97298,104158,0.001587,0.015015,1.005859,-0.244141,0.061035,-0.12207,1.005973,2684.320000000007,1312.9199999999985,0.0378310459385545,0.0171249985013128,0.0003714000000001,0.0005312304,NOISY,NOISY,0,,
92444,96684,102632,0.001831,0.016357,1.005493,-0.305176,0.244141,-0.12207,1.005628,1139.2400000000052,642.679999999993,0.037622618638334,0.0171249985013128,2.9559999999984043e-05,0.000526384,NOISY,NOISY,0,,
92603,96272,105413,0.001709,0.015747,1.006836,-0.183105,0.244141,-0.061035,1.006961,4255.880000000005,291.4400000000023,0.0387591805060923,0.0276379152842739,0.00131348,0.00054812,NOISY,NOISY,0,,
92765,99986,112015,0.00354,0.016968,1.004883,-0.366211,0.061035,-0.671387,1.005032,10846.320000000009,4118.279999999999,0.0442911192010733,0.0654080164350273,0.00064736,0.0005641296,NOISY,NOISY,0,,
92924,100714,112658,0.003052,0.015381,1.006714,-0.244141,-0.061035,-0.488281,1.006836,11422.800000000005,4767.880000000005,0.0498006296454776,0.0654080164350273,0.001139,0.0005821856,NOISY,NOISY,0,,
93085,100217,102037,0.003296,0.015869,1.006714,-0.244141,0.0,-0.244141,1.006844,601.7599999999948,4132.119999999995,0.0490132142916863,0.1045725610106705,0.00110896,0.000617328,NOISY,NOISY,0,,
93245,94882,101728,0.002686,0.015869,1.006836,-0.427246,-0.12207,-0.061035,1.006965,31.75999999999476,-1443.8800000000049,0.0488109147765871,0.1045725610106705,0.0012208,0.0006461712,NOISY,NOISY,0,,
93406,98710,99920,0.001587,0.015503,1.005249,-0.366211,-0.183105,-0.12207,1.00537,-1628.8800000000049,2226.0,0.0489624279402928,0.1045725610106705,0.0004315199999997,0.0006617408,NOISY,NOISY,0,,
93567,90449,91471,0.001831,0.015991,1.005493,-0.244141,0.0,-0.061035,1.005622,-9236.119999999995,-5926.039999999994,0.0529973741684601,0.0835543913474478,0.00020412,0.0006561216,NOISY,NOISY,0,,
93726,88191,97908,0.002319,0.015503,1.005005,-0.12207,-0.061035,-0.12207,1.005127,-2412.1600000000035,-7995.919999999998,0.0533590271809502,0.0835543913474478,0.0007283199999998,0.0006678944,NOISY,NOISY,0,,
93887,99361,89864,0.002075,0.018555,1.004028,-0.244141,0.0,-0.305176,1.004202,-10466.160000000003,3387.4400000000023,0.0580151104597101,0.0835543913474478,0.0016734,0.0007112176,NOISY,NOISY,0,,
94048,98260,100620,0.001099,0.015625,1.005493,-0.183105,0.0,-0.183105,1.005615,210.24000000000524,2265.679999999993,0.052020529302994,0.1063817581988923,0.0003492000000002,0.000703064,NOISY,NOISY,0,,
94207,95488,104515,0.002075,0.016968,1.006348,-0.244141,-0.12207,-0.610352,1.006493,4303.279999999999,-477.7599999999948,0.0508574863236865,0.1063817581988923,0.0005384799999998,0.0006931904,NOISY,NOISY,0,,
94369,98345,101228,0.002319,0.023682,1.005493,-0.305176,0.0,-1.525879,1.005775,1149.0,2485.0,0.0508291873808581,0.1063817581988923,0.00014164,0.0006913584,NOISY,NOISY,0,,
94528,95619,93433,0.000977,0.016235,1.007202,-0.305176,-0.12207,-0.305176,1.007333,-6522.360000000001,-200.44000000000236,0.053416979430957,0.0770583425071809,0.00140672,0.00072924,NOISY,NOISY,0,,
94689,94520,103305,0.000244,0.013428,1.006104,-0.427246,0.061035,-0.427246,1.006193,3449.1600000000035,-1288.8399999999965,0.0534548597359319,0.0975796066529681,0.0002566399999999,0.0007267984,NOISY,NOISY,0,,
94850,96983,102119,0.00061,0.013184,1.005859,-0.244141,0.12207,-0.244141,1.005946,2844.119999999996,1342.520000000004,0.0534305632866848,0.0975796066529681,1.43200000000121e-05,0.0007201664,NOISY,NOISY,0,,
95009,96321,102646,0.000977,0.015259,1.005737,-0.305176,0.0,-0.12207,1.005854,4001.7599999999943,1070.8800000000049,0.0528714271010175,0.0975796066529681,4.844000000003845e-05,0.0006906496,NOISY,NOISY,0,,
95171,96449,100148,0.000977,0.015869,1.005127,-0.366211,0.0,-0.12207,1.005253,1666.800000000003,1408.9600000000064,0.050348667136108,0.0245633466881371,0.00055136,0.0006851216,NOISY,NOISY,0,,
95330,93873,94404,0.001831,0.016113,1.005615,-0.305176,0.0,-0.061035,1.005746,-2149.479999999996,-328.24000000000524,0.0519847515162029,0.0565638931714461,1.3959999999979544e-05,0.000627304,NOISY,NOISY,0,,
95491,92123,79657,0.0,0.016235,1.004761,-0.305176,0.0,-0.12207,1.004892,-16804.880000000005,-1366.1600000000035,0.0681248832628024,0.1464345321363574,0.0007968400000002,0.0006001696,NOISY,NOISY,0,,
95652,91294,93929,0.000122,0.015869,1.005859,-0.183105,0.0,-0.061035,1.005985,-3069.6399999999994,-2411.9600000000064,0.0694036227711641,0.1464345321363574,0.0003547999999999,0.0005942784,NOISY,NOISY,0,,
95812,92556,104194,0.001343,0.016846,1.006104,-0.183105,-0.061035,-0.549316,1.006245,7046.880000000005,-1498.4400000000023,0.0694525097969782,0.1464345321363574,0.0005802000000001,0.0006162688,NOISY,NOISY,0,,
95973,97868,105259,0.001953,0.017334,1.006836,-0.305176,0.0,-0.183105,1.006987,7629.240000000005,3958.0,0.0698574005951186,0.1422645258938981,0.0012607200000001,0.0006323312,NOISY,NOISY,0,,
96132,96681,100032,0.002441,0.015747,1.005859,-0.244141,0.0,-0.061035,1.005986,2410.0800000000017,2864.9600000000064,0.0693477575629183,0.1023122060206023,0.00018212,0.0006145344,NOISY,NOISY,0,,
96293,94654,100840,0.000366,0.016968,1.004883,-0.305176,0.0,-0.061035,1.005026,3346.199999999997,829.2400000000052,0.0689702814357441,0.0521595677631318,0.0007673999999999,0.0006303744,NOISY,NOISY,0,,
96453,95670,99541,0.001465,0.016235,1.005737,-0.305176,0.0,-0.12207,1.005869,2008.5599999999977,1909.800000000003,0.0688556940700617,0.0521595677631318,0.0001500399999998,0.0006351936,NOISY,NOISY,0,,
96614,96007,102925,-0.000732,0.016357,1.00708,-0.366211,0.061035,-0.12207,1.007213,5084.639999999999,2211.9600000000064,0.0682781936844192,0.0338888541721746,0.0015775199999998,0.0006457552,NOISY,NOISY,0,,
96775,95777,97491,0.001587,0.016602,1.005493,-0.244141,0.0,-0.061035,1.005631,-413.1600000000035,1919.3999999999944,0.0638713677874174,0.0547369082692419,2.847999999988637e-05,0.000621,NOISY,NOISY,0,,
96935,90955,96892,0.001343,0.016724,1.005249,-0.183105,-0.061035,-0.061035,1.005389,-1363.520000000004,-2984.0800000000017,0.0578505120125072,0.0547369082692419,0.0002008399999997,0.0005834735999999,NOISY,NOISY,0,,
97096,94965,97961,0.000366,0.015503,1.004272,0.061035,-0.244141,-0.12207,1.004392,-719.5599999999977,838.9199999999983,0.0575106082276104,0.0547369082692419,0.0011640800000001,0.0005856784,NOISY,NOISY,0,,
97255,73912,53535,0.00061,0.017456,1.005005,-0.183105,0.0,-0.061035,1.005157,-45700.08,-20416.160000000003,0.1095787536358173,0.4601180609958336,0.0004480799999999,0.0005547696,NOISY,NOISY,0,,
97417,80908,97630,0.000366,0.016724,1.00415,-0.183105,0.12207,-0.183105,1.00429,-2399.679999999993,-13732.64,0.1094706279848136,0.4601180609958336,0.0013200800000001,0.000590312,NOISY,NOISY,0,,
97576,95869,104890,0.001099,0.015991,1.004028,-0.427246,0.0,-0.12207,1.004156,3470.9600000000064,844.3600000000006,0.1096536381238677,0.4601180609958336,0.00148316,0.0006414736,NOISY,NOISY,0,,
97737,96903,101620,0.0,0.016357,1.005859,-0.305176,-0.061035,-0.183105,1.005992,-590.6000000000058,1470.4400000000023,0.1098881249386861,0.4571235808383581,0.0003385199999998,0.0006258816,NOISY,NOISY,0,,
97897,95750,101930,0.000854,0.015747,1.005615,-0.305176,0.061035,-0.244141,1.005739,-669.1199999999953,-42.24000000000524,0.1086230616822473,0.0748464102177102,0.00010032,0.0005629584,NOISY,NOISY,0,,
98058,95911,100424,0.00061,0.014771,1.007446,-0.244141,0.061035,-0.12207,1.007555,-2507.479999999996,-24.27999999999884,0.1086089364845054,0.0336602876132612,0.00199996,0.0006289888,NOISY,NOISY,0,,
98219,95706,101312,0.000366,0.015991,1.006104,-0.366211,-0.12207,-0.12207,1.006231,-2142.720000000001,-408.2799999999989,0.1080579908067054,0.0154268631471292,0.0006908000000001,0.0006350816,NOISY,NOISY,0,,
98379,96731,102194,0.000854,0.016113,1.003784,-0.366211,0.0,-0.183105,1.003914,-1781.0,350.7200000000012,0.1081794979221393,0.0154268631471292,0.00162572,0.0006944448,NOISY,NOISY,0,,
98538,96490,101131,0.001709,0.015381,1.005127,-0.244141,0.0,-0.061035,1.005246,-3429.320000000007,-125.75999999999476,0.1077133147021391,0.0108646370475333,0.0003081999999998,0.000650504,NOISY,NOISY,0,,
98699,96084,104900,0.000122,0.015503,1.005249,-0.183105,-0.061035,-0.305176,1.005369,-85.67999999999302,-747.2400000000052,0.108043673994986,0.0384968320038699,0.0001413600000002,0.0006458928,NOISY,NOISY,0,,
98860,99020,110903,0.001465,0.016479,1.005493,-0.305176,-0.061035,-0.12207,1.005629,5257.679999999993,1962.479999999996,0.1105864685250123,0.0610958040830683,9.880000000017652e-05,0.000649272,NOISY,NOISY,0,,
99021,100996,113272,0.000122,0.015991,1.004883,-0.366211,-0.061035,-0.366211,1.00501,6940.440000000002,3518.119999999996,0.1139618074840524,0.0610958040830683,0.00054996,0.0006693328,CLEAN,CLEAN,0,,
99181,101501,114011,0.001831,0.016113,1.006348,-0.244141,0.0,-0.12207,1.006478,7026.679999999993,3760.520000000004,0.1174535307163409,0.0610958040830683,0.0008447199999999,0.0006810672,CLEAN,CLEAN,0,,
99340,101685,114269,0.000977,0.016357,1.005737,-0.366211,0.0,-0.061035,1.005871,4851.160000000004,2838.320000000007,0.1198135962094554,0.0240067547245374,0.0002092799999999,0.00068888,CLEAN,CLEAN,0,,
99501,101723,114391,0.001343,0.015869,1.005493,-0.244141,0.0,-0.12207,1.005619,4297.720000000001,2049.240000000005,0.1136810150707135,0.0074469633117643,0.0001058399999998,0.00066124,CLEAN,CLEAN,0,,
99662,101492,113718,0.0,0.015381,1.006226,-0.244141,0.0,-0.061035,1.006343,3269.8800000000047,1596.9600000000064,0.114197439977503,0.0065844442748599,0.0006178399999998,0.0006717615999999,CLEAN,CLEAN,0,,
99823,101548,113907,0.000977,0.016602,1.005737,-0.305176,0.0,-0.061035,1.005875,2966.5599999999977,1475.320000000007,0.1159891205370918,0.0065844442748599,0.0001398000000001,0.0006541455999999,CLEAN,CLEAN,0,,
99982,101444,113568,0.000244,0.016479,1.004761,-0.244141,0.0,-0.061035,1.004896,2151.1600000000035,1149.7200000000012,0.1174785966508967,0.0065844442748599,0.0008151999999999,0.0006363247999999,CLEAN,CLEAN,0,,
100143,101156,113113,0.000488,0.015625,1.005493,-0.305176,0.0,-0.12207,1.005615,1151.479999999996,644.9199999999983,0.1183476234032732,0.0043980593635553,2.768000000008541e-05,0.0006301471999999,CLEAN,CLEAN,0,,
100304,101304,113847,-0.000854,0.016235,1.004883,-0.244141,-0.061035,-0.12207,1.005014,1372.2799999999988,566.1600000000035,0.1192902177778004,0.0070593892762683,0.0005801599999999,0.0006226575999999,CLEAN,CLEAN,0,,
100463,101557,114174,0.001099,0.015991,1.006104,-0.305176,0.0,-0.183105,1.006231,1215.7599999999948,632.4799999999959,0.1198338269216941,0.0070593892762683,0.00057864,0.0006398015999999,CLEAN,CLEAN,0,,
100624,101394,113559,0.000854,0.016479,1.005981,-0.244141,-0.061035,-0.366211,1.006117,101.16000000000348,272.679999999993,0.1205111022598528,0.0070593892762683,0.0004492799999999,0.000594672,CLEAN,CLEAN,0,,
100784,101434,113982,0.00061,0.01709,1.005981,-0.244141,-0.061035,-0.12207,1.006127,167.67999999999302,110.39999999999418,0.1199748729370143,0.0058579417688202,0.00043912,0.0006110976,CLEAN,CLEAN,0,,
100944,101464,114048,0.000488,0.017456,1.005981,-0.305176,0.0,-0.305176,1.006133,120.0399999999936,52.88000000000466,0.1189252845087672,0.0058579417688202,0.0004064799999998,0.0006193232,CLEAN,CLEAN,0,,
101106,101530,114280,0.000366,0.015625,1.006104,-0.366211,0.0,-0.305176,1.006225,322.4799999999959,110.55999999999769,0.1179292384987807,0.0040039634505342,0.0004784799999999,0.0005918992,CLEAN,CLEAN,0,,
101265,101567,114373,0.000366,0.016235,1.005737,-0.244141,0.0,-0.488281,1.005868,407.2799999999989,154.91999999999825,0.0550252976167065,0.0021685420816807,0.00019404,0.0005817376,CLEAN,CLEAN,0,,
101426,101585,114516,0.000122,0.016235,1.005737,-0.244141,0.061035,-0.366211,1.005868,542.8000000000029,183.24000000000524,0.0506281386626512,0.0021685420816807,0.00023328,0.0005382656,CLEAN,CLEAN,0,,
101587,101401,113761,-0.000366,0.016479,1.004028,-0.305176,0.061035,-0.305176,1.004164,-197.88000000000463,9.880000000004657,0.0498947461804359,0.0068357886037354,0.0015001599999999,0.0005389455999999,CLEAN,CLEAN,0,,
101746,101344,113928,0.000122,0.016724,1.006104,-0.305176,0.061035,-0.305176,1.006243,-42.72000000000117,-33.83999999999651,0.0471601374683971,0.0068357886037354,0.0006569600000001,0.0005516832,CLEAN,CLEAN,0,,
101907,101290,113840,-0.001099,0.016357,1.005005,-0.305176,0.061035,-0.183105,1.005139,-128.88000000000466,-74.32000000000698,0.0440654834922515,0.0068357886037354,0.0004220799999998,0.0005645536,CLEAN,CLEAN,0,,
102068,101331,114041,0.00061,0.014526,1.005737,-0.366211,0.0,-0.12207,1.005842,52.80000000000291,-22.19999999999709,0.0389805641382269,0.0017952596570678,0.0002366799999999,0.0004940224,CLEAN,CLEAN,0,,
